AMC_ID,MF_ID,MF_NAME
20,11929,ICICI Prudential Fixed Maturity Plan - Series 85 - 1102 Days Plan Y
20,11922,ICICI Prudential Fixed Maturity Plan - Series 85 - 1109 Days Plan X
20,11936,ICICI Prudential Fixed Maturity Plan - Series 85 - 1111 Days Plan Z
20,11920,ICICI Prudential Fixed Maturity Plan - Series 85 - 1114 Days Plan V
20,11921,ICICI Prudential Fixed Maturity Plan - Series 85 - 1114 Days Plan W
20,11919,ICICI Prudential Fixed Maturity Plan - Series 85 - 1115 Days Plan U
20,11916,ICICI Prudential Fixed Maturity Plan - Series 85 - 1121 Days Plan T
20,11915,ICICI Prudential Fixed Maturity Plan - Series 85 - 1122 Days Plan S
20,11893,ICICI Prudential Fixed Maturity Plan - Series 85 - 1127 Days Plan O
20,11897,ICICI Prudential Fixed Maturity Plan - Series 85 - 1127 Days Plan Q
20,11879,ICICI Prudential Fixed Maturity Plan - Series 85 - 1128 Days Plan N
20,11895,ICICI Prudential Fixed Maturity Plan - Series 85 - 1129 Days Plan P
20,11878,ICICI Prudential Fixed Maturity Plan - Series 85 - 1130 Days Plan M
20,11877,ICICI Prudential Fixed Maturity Plan - Series 85 - 1138 Days Plan L
20,11907,ICICI Prudential Fixed Maturity Plan - Series 85 - 1140 Days Plan R
20,11875,ICICI Prudential Fixed Maturity Plan - Series 85 - 1141 Days Plan K
20,11876,ICICI Prudential Fixed Maturity Plan - Series 85 - 1143 Days Plan J
20,11864,ICICI Prudential Fixed Maturity Plan - Series 85 - 1149 Days Plan H
20,11823,ICICI Prudential Fixed Maturity Plan - Series 85 - 1156 Days Plan F
20,11847,ICICI Prudential Fixed Maturity Plan - Series 85 - 1156 Days Plan G
20,11807,ICICI Prudential Fixed Maturity Plan - Series 85 - 1168 Days Plan E
20,11781,ICICI Prudential Fixed Maturity Plan - Series 85 - 1175 Days Plan D
20,11770,ICICI Prudential Fixed Maturity Plan - Series 85 - 1178 Days Plan B
20,11788,ICICI Prudential Fixed Maturity Plan - Series 85 - 1185 Days Plan C
20,11750,ICICI Prudential Fixed Maturity Plan - Series 85 - 1197 Days Plan A
20,11935,ICICI Prudential Fixed Maturity Plan - Series 86 - 1099 Days Plan A
20,11942,ICICI Prudential Fixed Maturity Plan - Series 86 - 1099 Days Plan B
20,11958,ICICI Prudential Fixed Maturity Plan - Series 86 - 1106 Days Plan D
20,12001,ICICI Prudential Fixed Maturity Plan - Series 86 - 1107 Days Plan G
20,11949,ICICI Prudential Fixed Maturity Plan - Series 86 - 1113 Days Plan C
20,11968,ICICI Prudential Fixed Maturity Plan - Series 86 - 1120 Days Plan F
20,11959,ICICI Prudential Fixed Maturity Plan - Series 86 - 95 Days Plan E
20,12120,ICICI Prudential Fixed Maturity Plan - Series 87 - 1115 Days Plan K
20,12106,ICICI Prudential Fixed Maturity Plan - Series 87 - 1127 Days Plan I
20,12109,ICICI Prudential Fixed Maturity Plan - Series 87 - 1128 Days Plan J
20,12105,ICICI Prudential Fixed Maturity Plan - Series 87 - 1134 Days Plan H
20,12101,ICICI Prudential Fixed Maturity Plan - Series 87 - 1141 Days Plan G
20,12096,ICICI Prudential Fixed Maturity Plan - Series 87 - 1148 Days Plan F
20,12083,ICICI Prudential Fixed Maturity Plan - Series 87 - 1156 Days Plan D
20,12088,ICICI Prudential Fixed Maturity Plan - Series 87 - 1157 Days Plan E
20,12082,ICICI Prudential Fixed Maturity Plan - Series 87 - 1163 Days Plan C
20,12067,ICICI Prudential Fixed Maturity Plan - Series 87 - 1174 Days Plan B
20,12061,ICICI Prudential Fixed Maturity Plan - Series 87 - 1214 Days Plan A
20,13535,ICICI Prudential Fixed Maturity Plan - Series 88 - 1192 Days Plan R
20,13516,ICICI Prudential Fixed Maturity Plan - Series 88 - 1199 Days Plan Q
20,13238,ICICI Prudential Fixed Maturity Plan - Series 88 - 1226 Days Plan F
20,13242,ICICI Prudential Fixed Maturity Plan - Series 88 - 1233 Days Plan I
20,13240,ICICI Prudential Fixed Maturity Plan - Series 88 - 125 Days Plan H
20,13577,ICICI Prudential Fixed Maturity Plan - Series 88 - 1303 Days Plan S
20,13243,ICICI Prudential Fixed Maturity Plan - Series 88 - 182 Days Plan J
20,12307,ICICI Prudential Fixed Maturity Plan - Series 88 - 1828 Days Plan A
20,12362,ICICI Prudential Fixed Maturity Plan - Series 88 - 1833 Days Plan C
20,12743,ICICI Prudential Fixed Maturity Plan - Series 88 - 1858 Days Plan D
20,13100,ICICI Prudential Fixed Maturity Plan - Series 88 - 226 Days Plan E
20,13587,ICICI Prudential Fixed Maturity Plan - Series 88 - 365 Days Plan T
20,13239,ICICI Prudential Fixed Maturity Plan - Series 88 - 91 Days Plan G
20,13514,ICICI Prudential Fixed Maturity Plan - Series 88 - 93 Days Plan P
20,12360,ICICI Prudential Fixed Maturity Plan - Series 88 - 95 Days Plan B
20,13614,ICICI Prudential Fixed Maturity Plan - Series 88 - Plan U
20,13632,ICICI Prudential Fixed Maturity Plan - Series 88 - Plan V
20,13895,ICICI Prudential Fixed Maturity Plan - Series 89 - Plan G (of 91 days)
20,8478,ICICI Prudential Fixed Maturity Plan -Series 74 -369 Days Plan T
20,8491,ICICI Prudential Fixed Maturity Plan -Series 74 -370 Days Plan V
20,9084,ICICI Prudential Fixed Maturity Plan -Series 76 -1185 Days Plan H
20,8322,ICICI Prudential Fixed Maturity Plan – Series 74 – 780 Days Plan E
20,4369,ICICI Prudential Fixed Maturity Plan Series 49 - 1 Year Plan A
20,4402,ICICI Prudential Fixed Maturity Plan Series 49 - 1 Year Plan B
20,4410,ICICI Prudential Fixed Maturity Plan Series 49 - 1 Year Plan C
20,4400,ICICI Prudential Fixed Maturity Plan Series 49 - 3 Years Plan A
20,4417,ICICI Prudential Fixed Maturity Plan Series 49 - 3 Years Plan B
20,4424,ICICI Prudential Fixed Maturity Plan Series 50 - 18 Months Plan A
20,4425,ICICI Prudential Fixed Maturity Plan Series 50 - 18 Months Plan B
20,4443,ICICI Prudential Fixed Maturity Plan Series 50 - 19 Months Plan A
20,10692,ICICI Prudential Fixed Maturity Plan Series 80 - 1187 Days Plan G
20,10690,ICICI Prudential Fixed Maturity Plan Series 80 - 1194 Days Plan F
20,11059,ICICI Prudential Fixed Maturity Plan Series 82 - 1185 Days Plan M
20,8501,ICICI Prudential Fixed Maturity Plan- Series 74 - 1092 Days Plan W
20,8438,ICICI Prudential Fixed Maturity Plan- Series 74 - 367 Days Plan N
20,9341,ICICI Prudential Fixed Maturity Plan- Series 77 - 1105 Days Plan N
20,4569,ICICI Prudential Fixed Maturity Plan-Series 51-1 Year Plan A
20,4595,ICICI Prudential Fixed Maturity Plan-Series 51-14 Months Plan D
20,4578,ICICI Prudential Fixed Maturity Plan-Series 51-3 Years Plan F
20,4811,ICICI Prudential Fixed Maturity Plan-Series 53 - 1 Year Plan A
20,5002,ICICI Prudential Fixed Maturity Plan-Series 53-1 Year Plan B
20,5052,ICICI Prudential Fixed Maturity Plan-Series 53-18 Months Plan A
20,4749,ICICI Prudential Fixed Maturity Plan-Series 53-3 Years Plan A
20,5065,ICICI Prudential Fixed Maturity Plan-Series 53-3 Years Plan B
20,5066,ICICI Prudential Fixed Maturity Plan-Series 53-6 Months Plan A
20,5028,ICICI Prudential Fixed Maturity Plan-Series 53-One Year Plan C
20,5040,ICICI Prudential Fixed Maturity Plan-Series 53-One Year Plan D
20,5075,ICICI Prudential Fixed Maturity Plan-Series 53-One Year Plan E
20,5715,ICICI Prudential Fixed Maturity Plan-Series 58-19 Months Plan F
20,5829,ICICI Prudential Fixed Maturity Plan-Series 60-1 Year Plan D
20,5798,ICICI Prudential Fixed Maturity Plan-Series 60-18 Months Plan B
20,5822,ICICI Prudential Fixed Maturity Plan-Series 60-18 Months Plan C
20,5901,ICICI Prudential Fixed Maturity Plan-Series 60-18 Months Plan G
20,5951,ICICI Prudential Fixed Maturity Plan-Series 60-27 Months Plan I
20,5846,ICICI Prudential Fixed Maturity Plan-Series 60-3 Year Plan E
20,5936,ICICI Prudential Fixed Maturity Plan-Series 60-7 Months Plan H
20,6015,ICICI Prudential Fixed Maturity Plan-Series 61 - 1 Year Plan E
20,6044,ICICI Prudential Fixed Maturity Plan-Series 61- 1 Year Plan A
20,5982,ICICI Prudential Fixed Maturity Plan-Series 61- 1 Year Plan C
20,6049,ICICI Prudential Fixed Maturity Plan-Series 61- 3 Year Plan F
20,5964,ICICI Prudential Fixed Maturity Plan-Series 61-18 Months Plan B
20,5992,ICICI Prudential Fixed Maturity Plan-Series 61-27 Months Plan D
20,6057,ICICI Prudential Fixed Maturity Plan-Series 62-1 Year Plan A
20,6084,ICICI Prudential Fixed Maturity Plan-Series 62-1 Year Plan B
20,6096,ICICI Prudential Fixed Maturity Plan-Series 62-1 Year Plan C
20,6139,ICICI Prudential Fixed Maturity Plan-Series 62-1 Year Plan G
20,6167,ICICI Prudential Fixed Maturity Plan-Series 62-1 Year Plan H
20,6109,ICICI Prudential Fixed Maturity Plan-Series 62-396 Days Plan F
20,6048,ICICI Prudential Fixed Maturity Plan-Series 62-417 Days Plan D
20,6101,ICICI Prudential Fixed Maturity Plan-Series 62-786 Days Plan E
20,6170,ICICI Prudential Fixed Maturity Plan-Series 63-1 Year Plan B
20,6222,ICICI Prudential Fixed Maturity Plan-Series 63-1 Year Plan C
20,6240,ICICI Prudential Fixed Maturity Plan-Series 63-1 Year Plan E
20,6236,ICICI Prudential Fixed Maturity Plan-Series 63-3 Year Plan G
20,6304,ICICI Prudential Fixed Maturity Plan-Series 63-3 Year Plan H
20,6370,ICICI Prudential Fixed Maturity Plan-Series 63-3 Year Plan K
20,6480,ICICI Prudential Fixed Maturity Plan-Series 63-3 Year Plan L
20,6515,ICICI Prudential Fixed Maturity Plan-Series 63-3 Year Plan M
20,6221,ICICI Prudential Fixed Maturity Plan-Series 63-370 Days Plan D
20,6214,ICICI Prudential Fixed Maturity Plan-Series 63-376 Days Plan J
20,6204,ICICI Prudential Fixed Maturity Plan-Series 63-378 Days Plan I
20,6156,ICICI Prudential Fixed Maturity Plan-Series 63-384 Days Plan A
20,6161,ICICI Prudential Fixed Maturity Plan-Series 63-750 Days Plan F
20,6398,ICICI Prudential Fixed Maturity Plan-Series 64-180 Days Plan E
20,6415,ICICI Prudential Fixed Maturity Plan-Series 64-274 Days Plan F
20,6538,ICICI Prudential Fixed Maturity Plan-Series 64-3 Year Plan H
20,6552,ICICI Prudential Fixed Maturity Plan-Series 64-3 Year Plan I
20,6574,ICICI Prudential Fixed Maturity Plan-Series 64-3 Year Plan K
20,6315,ICICI Prudential Fixed Maturity Plan-Series 64-367 Days Plan A
20,6323,ICICI Prudential Fixed Maturity Plan-Series 64-367 Days Plan B
20,6352,ICICI Prudential Fixed Maturity Plan-Series 64-367 Days Plan C
20,6368,ICICI Prudential Fixed Maturity Plan-Series 64-367 Days Plan D
20,6494,ICICI Prudential Fixed Maturity Plan-Series 64-367 Days Plan G
20,6544,ICICI Prudential Fixed Maturity Plan-Series 64-367 Days Plan J
20,6588,ICICI Prudential Fixed Maturity Plan-Series 64-367 Days Plan L
20,6606,ICICI Prudential Fixed Maturity Plan-Series 65-3 Year Plan A
20,6734,ICICI Prudential Fixed Maturity Plan-Series 65-366 Days Plan I
20,6622,ICICI Prudential Fixed Maturity Plan-Series 65-367 Days Plan B
20,6705,ICICI Prudential Fixed Maturity Plan-Series 65-367 Days Plan H
20,6715,ICICI Prudential Fixed Maturity Plan-Series 65-483 Days Plan E
20,6706,ICICI Prudential Fixed Maturity Plan-Series 65-488 Days Plan D
20,6685,ICICI Prudential Fixed Maturity Plan-Series 65-502 Days Plan C
20,6796,ICICI Prudential Fixed Maturity Plan-Series 65-505 Days Plan J
20,6858,ICICI Prudential Fixed Maturity Plan-Series 66-366 Days Plan D
20,6866,ICICI Prudential Fixed Maturity Plan-Series 66-366 Days Plan F
20,6885,ICICI Prudential Fixed Maturity Plan-Series 66-366 Days Plan H
20,6836,ICICI Prudential Fixed Maturity Plan-Series 66-368 Days Plan B
20,6959,ICICI Prudential Fixed Maturity Plan-Series 66-404 Days Plan L
20,6898,ICICI Prudential Fixed Maturity Plan-Series 66-405 Days Plan J
20,6924,ICICI Prudential Fixed Maturity Plan-Series 66-405 Days Plan K
20,6850,ICICI Prudential Fixed Maturity Plan-Series 66-407 Days Plan C
20,6882,ICICI Prudential Fixed Maturity Plan-Series 66-407 Days Plan I
20,6868,ICICI Prudential Fixed Maturity Plan-Series 66-412 Days Plan E
20,6869,ICICI Prudential Fixed Maturity Plan-Series 66-413 Days Plan G
20,6820,ICICI Prudential Fixed Maturity Plan-Series 66-420 Days Plan A
20,6994,ICICI Prudential Fixed Maturity Plan-Series 67-3 Year Plan F
20,6963,ICICI Prudential Fixed Maturity Plan-Series 67-366 Days Plan B
20,6995,ICICI Prudential Fixed Maturity Plan-Series 67-366 Days Plan D
20,7011,ICICI Prudential Fixed Maturity Plan-Series 67-366 Days Plan G
20,7058,ICICI Prudential Fixed Maturity Plan-Series 67-366 Days Plan I
20,7059,ICICI Prudential Fixed Maturity Plan-Series 67-366 Days Plan J
20,7097,ICICI Prudential Fixed Maturity Plan-Series 67-366 Days Plan L
20,6965,ICICI Prudential Fixed Maturity Plan-Series 67-371 Days Plan C
20,6997,ICICI Prudential Fixed Maturity Plan-Series 67-371 Days Plan E
20,6962,ICICI Prudential Fixed Maturity Plan-Series 67-378 Days Plan A
20,7008,ICICI Prudential Fixed Maturity Plan-Series 67-740 Days Plan H
20,7062,ICICI Prudential Fixed Maturity Plan-Series 67-745 Days Plan K
20,7103,ICICI Prudential Fixed Maturity Plan-Series 68-366 Days Plan B
20,7130,ICICI Prudential Fixed Maturity Plan-Series 68-368 Days Plan D
20,7161,ICICI Prudential Fixed Maturity Plan-Series 68-368 Days Plan G
20,7143,ICICI Prudential Fixed Maturity Plan-Series 68-369 Days Plan E
20,7178,ICICI Prudential Fixed Maturity Plan-Series 68-369 Days Plan I
20,7192,ICICI Prudential Fixed Maturity Plan-Series 68-369 Days Plan K
20,7200,ICICI Prudential Fixed Maturity Plan-Series 68-704 Days Plan L
20,7096,ICICI Prudential Fixed Maturity Plan-Series 68-740 Days Plan A
20,7118,ICICI Prudential Fixed Maturity Plan-Series 68-745 Days Plan C
20,7144,ICICI Prudential Fixed Maturity Plan-Series 68-745 Days Plan F
20,7162,ICICI Prudential Fixed Maturity Plan-Series 68-745 Days Plan H
20,7177,ICICI Prudential Fixed Maturity Plan-Series 68-745 Days Plan J
20,7364,ICICI Prudential Fixed Maturity Plan-Series 69-1092 Days Plan L
20,7250,ICICI Prudential Fixed Maturity Plan-Series 69-1093 Days Plan F
20,7271,ICICI Prudential Fixed Maturity Plan-Series 69-1821 Days Plan H
20,7226,ICICI Prudential Fixed Maturity Plan-Series 69-219 Days Plan C
20,7214,ICICI Prudential Fixed Maturity Plan-Series 69-366 Days Plan A
20,7270,ICICI Prudential Fixed Maturity Plan-Series 69-366 Days Plan G
20,7299,ICICI Prudential Fixed Maturity Plan-Series 69-369 Days Plan J
20,7353,ICICI Prudential Fixed Maturity Plan-Series 69-372 Days Plan K
20,7249,ICICI Prudential Fixed Maturity Plan-Series 69-433 Days Plan E
20,7231,ICICI Prudential Fixed Maturity Plan-Series 69-693 Days Plan D
20,7227,ICICI Prudential Fixed Maturity Plan-Series 69-698 Days Plan B
20,7442,ICICI Prudential Fixed Maturity Plan-Series 70-1095 Days Plan H
20,7554,ICICI Prudential Fixed Maturity Plan-Series 70-1285 Days Plan T
20,7395,ICICI Prudential Fixed Maturity Plan-Series 70-1820 Days Plan F
20,7394,ICICI Prudential Fixed Maturity Plan-Series 70-366 Days Plan B
20,7460,ICICI Prudential Fixed Maturity Plan-Series 70-366 Days Plan I
20,7407,ICICI Prudential Fixed Maturity Plan-Series 70-367 Days Plan C
20,7499,ICICI Prudential Fixed Maturity Plan-Series 70-367 Days Plan N
20,7536,ICICI Prudential Fixed Maturity Plan-Series 70-367 Days Plan Q
20,7435,ICICI Prudential Fixed Maturity Plan-Series 70-368 Days Plan J
20,7476,ICICI Prudential Fixed Maturity Plan-Series 70-368 Days Plan K
20,7488,ICICI Prudential Fixed Maturity Plan-Series 70-368 Days Plan M
20,7541,ICICI Prudential Fixed Maturity Plan-Series 70-368 Days Plan R
20,7383,ICICI Prudential Fixed Maturity Plan-Series 70-369 Days Plan E
20,7500,ICICI Prudential Fixed Maturity Plan-Series 70-369 Days Plan O
20,7477,ICICI Prudential Fixed Maturity Plan-Series 70-372 Days Plan L
20,7539,ICICI Prudential Fixed Maturity Plan-Series 70-540 Days Plan S
20,7408,ICICI Prudential Fixed Maturity Plan-Series 70-742 Days Plan D
20,7363,ICICI Prudential Fixed Maturity Plan-Series 70-745 Days Plan A
20,7425,ICICI Prudential Fixed Maturity Plan-Series 70-745 Days Plan G
20,7487,ICICI Prudential Fixed Maturity Plan-Series 70-745 Days Plan P
20,7705,ICICI Prudential Fixed Maturity Plan-Series 71-1095 Days Plan O
20,7664,ICICI Prudential Fixed Maturity Plan-Series 71-367 Days Plan G
20,7704,ICICI Prudential Fixed Maturity Plan-Series 71-367 Days Plan J
20,7750,ICICI Prudential Fixed Maturity Plan-Series 71-367 Days Plan N
20,7582,ICICI Prudential Fixed Maturity Plan-Series 71-368 Days Plan A
20,7671,ICICI Prudential Fixed Maturity Plan-Series 71-368 Days Plan I
20,7711,ICICI Prudential Fixed Maturity Plan-Series 71-368 Days Plan K
20,7623,ICICI Prudential Fixed Maturity Plan-Series 71-369 Days Plan E
20,7652,ICICI Prudential Fixed Maturity Plan-Series 71-369 Days Plan F
20,7726,ICICI Prudential Fixed Maturity Plan-Series 71-371 Days Plan M
20,7725,ICICI Prudential Fixed Maturity Plan-Series 71-480 Days Plan L
20,7669,ICICI Prudential Fixed Maturity Plan-Series 71-505 Days Plan H
20,7622,ICICI Prudential Fixed Maturity Plan-Series 71-525 Days Plan D
20,7947,ICICI Prudential Fixed Maturity Plan-Series 72-1075 Days Plan Q
20,7812,ICICI Prudential Fixed Maturity Plan-Series 72-1092 Days Plan F
20,7786,ICICI Prudential Fixed Maturity Plan-Series 72-366 Days Plan C
20,7831,ICICI Prudential Fixed Maturity Plan-Series 72-366 Days Plan I
20,7890,ICICI Prudential Fixed Maturity Plan-Series 72-366 Days Plan M
20,7970,ICICI Prudential Fixed Maturity Plan-Series 72-366 Days Plan T
20,7948,ICICI Prudential Fixed Maturity Plan-Series 72-367 Days Plan R
20,7751,ICICI Prudential Fixed Maturity Plan-Series 72-368 Days Plan A
20,7788,ICICI Prudential Fixed Maturity Plan-Series 72-368 Days Plan D
20,7915,ICICI Prudential Fixed Maturity Plan-Series 72-368 Days Plan P
20,7824,ICICI Prudential Fixed Maturity Plan-Series 72-370 Days Plan G
20,7954,ICICI Prudential Fixed Maturity Plan-Series 72-409 Days Plan S
20,7911,ICICI Prudential Fixed Maturity Plan-Series 72-425 Days Plan N
20,7867,ICICI Prudential Fixed Maturity Plan-Series 72-440 Days Plan L
20,7841,ICICI Prudential Fixed Maturity Plan-Series 72-483 Days Plan J
20,7799,ICICI Prudential Fixed Maturity Plan-Series 72-500 Days Plan E
20,7758,ICICI Prudential Fixed Maturity Plan-Series 72-525 Days Plan B
20,7871,ICICI Prudential Fixed Maturity Plan-Series 72-785 Days Plan O
20,7818,ICICI Prudential Fixed Maturity Plan-Series 72-823 Days Plan H
20,8158,ICICI Prudential Fixed Maturity Plan-Series 73-1120 Days Plan L
20,8020,ICICI Prudential Fixed Maturity Plan-Series 73-366 Days Plan A
20,8037,ICICI Prudential Fixed Maturity Plan-Series 73-366 Days Plan B
20,8038,ICICI Prudential Fixed Maturity Plan-Series 73-368 Days Plan D
20,8157,ICICI Prudential Fixed Maturity Plan-Series 73-368 Days Plan M
20,8242,ICICI Prudential Fixed Maturity Plan-Series 73-368 Days Plan R
20,8102,ICICI Prudential Fixed Maturity Plan-Series 73-369 Days Plan H
20,8214,ICICI Prudential Fixed Maturity Plan-Series 73-369 Days Plan P
20,8241,ICICI Prudential Fixed Maturity Plan-Series 73-369 Days Plan S
20,8243,ICICI Prudential Fixed Maturity Plan-Series 73-369 Days Plan T
20,8213,ICICI Prudential Fixed Maturity Plan-Series 73-376 Days Plan Q
20,8156,ICICI Prudential Fixed Maturity Plan-Series 73-378 Days Plan N
20,8185,ICICI Prudential Fixed Maturity Plan-Series 73-378 Days Plan O
20,8129,ICICI Prudential Fixed Maturity Plan-Series 73-383 Days Plan K
20,8105,ICICI Prudential Fixed Maturity Plan-Series 73-390 Days Plan I
20,8097,ICICI Prudential Fixed Maturity Plan-Series 73-391 Days Plan G
20,8098,ICICI Prudential Fixed Maturity Plan-Series 73-392 Days Plan F
20,8039,ICICI Prudential Fixed Maturity Plan-Series 73-407 Days Plan C
20,8111,ICICI Prudential Fixed Maturity Plan-Series 73-830 Days Plan J
20,8464,ICICI Prudential Fixed Maturity Plan-Series 74- 368 Days Plan R
20,8458,ICICI Prudential Fixed Maturity Plan-Series 74- 370 Days Plan Q
20,8326,ICICI Prudential Fixed Maturity Plan-Series 74-1092 Days Plan G
20,8428,ICICI Prudential Fixed Maturity Plan-Series 74-1092 Days Plan P
20,8323,ICICI Prudential Fixed Maturity Plan-Series 74-367 Days Plan C
20,8324,ICICI Prudential Fixed Maturity Plan-Series 74-367 Days Plan D
20,8357,ICICI Prudential Fixed Maturity Plan-Series 74-368 Days Plan H
20,8396,ICICI Prudential Fixed Maturity Plan-Series 74-368 Days Plan J
20,8282,ICICI Prudential Fixed Maturity Plan-Series 74-369 Days Plan B
20,8325,ICICI Prudential Fixed Maturity Plan-Series 74-369 Days Plan F
20,8369,ICICI Prudential Fixed Maturity Plan-Series 74-369 Days Plan I
20,8412,ICICI Prudential Fixed Maturity Plan-Series 74-369 Days Plan K
20,8449,ICICI Prudential Fixed Maturity Plan-Series 74-369 Days Plan L
20,8407,ICICI Prudential Fixed Maturity Plan-Series 74-369 Days Plan M
20,8281,ICICI Prudential Fixed Maturity Plan-Series 74-370 Days Plan A
20,8427,ICICI Prudential Fixed Maturity Plan-Series 74-370 Days Plan O
20,8466,ICICI Prudential Fixed Maturity Plan-Series 74-370 Days Plan S
20,8536,ICICI Prudential Fixed Maturity Plan-Series 75-368 Days Plan A
20,850,ICICI Prudential Flexible Income Plus Plan
20,12253,ICICI Prudential Flexicap fund-
20,796,ICICI Prudential Floating Interest Fund
20,130,ICICI Prudential FMCG Fund
20,1721,ICICI Prudential FMP - Sr 27 Monthly Plan
20,1034,ICICI Prudential FMP 23 Option A
20,1035,ICICI Prudential FMP 23 Option B
20,1036,ICICI Prudential FMP 23 Option C
20,1037,ICICI Prudential FMP 23 Option D
20,1038,ICICI Prudential FMP 23 Option E
20,1039,ICICI Prudential FMP 23 Option F
20,1040,ICICI Prudential FMP 23 Option G
20,1041,ICICI Prudential FMP 23 Option H
20,1760,ICICI Prudential FMP 31 - 4 Months Plan
20,1812,ICICI Prudential FMP 32 - 3 Monthhs plan A
20,484,ICICI Prudential FMP Half Yrly Series I -Div option
20,952,ICICI Prudential FMP NRI Half Yearly Series 4
20,1043,ICICI Prudential FMP NRI Quarterly Series 8
20,1090,ICICI Prudential FMP Quarterly series 24
20,1634,ICICI Prudential FMP series 28 - 16 Mths Plan
20,1628,ICICI Prudential FMP series 28 - 4 Mths Plan
20,1847,ICICI Prudential FMP series 30 - 13 Months Plan
20,1989,ICICI Prudential FMP series 32 - 1 Mth Plan A
20,2009,ICICI Prudential FMP series 32 - 1 Mth Plan B
20,2038,ICICI Prudential FMP series 32 - 1 Mth Plan D
20,1860,ICICI Prudential FMP series 32 - 3 Mths Plan B
20,1944,ICICI Prudential FMP series 32 - 3 Mths Plan C
20,1960,ICICI Prudential FMP series 32 - 3 Mths Plan D
20,1988,ICICI Prudential FMP series 32 - 3 Mths Plan E
20,3119,ICICI Prudential FMP series 33 - Plan A
20,1986,ICICI Prudential FMP series 34 - 1 Year Plan A
20,2325,ICICI Prudential FMP series 34 - 1 Year Plan B
20,2205,ICICI Prudential FMP series 34 - 15 Mths Plan
20,2099,ICICI Prudential FMP series 34 - 16 Mths Plan
20,2040,ICICI Prudential FMP series 34 - 17 Mths Plan
20,2010,ICICI Prudential FMP series 34 - 18 Mths Plan
20,2051,ICICI Prudential FMP Series 34 - 3 Mths Plus plan A
20,2266,ICICI Prudential FMP series 34 - 6 Mth Plan
20,2208,ICICI Prudential FMP series 35 - 1 Mth Plan
20,2435,ICICI Prudential FMP series 35 - 1 Year Plan
20,2268,ICICI Prudential FMP series 35 - 13 Months Plan A
20,2267,ICICI Prudential FMP series 35 - 13 Months Plan B
20,2137,ICICI Prudential FMP Series 35 - 3 Monthhs plan A
20,2161,ICICI Prudential FMP Series 35 - 3 Monthhs plan B
20,2212,ICICI Prudential FMP Series 35 - 3 Monthhs plan C
20,2505,ICICI Prudential FMP series 36 - 18 Mths Plan A
20,2582,ICICI Prudential FMP series 36 - 18 Mths Plan B
20,2368,ICICI Prudential FMP series 37 - 1 Mth Plan
20,2323,ICICI Prudential FMP series 37 - 1 Year Plan A
20,2278,ICICI Prudential FMP series 37 - 14 Mths Plan
20,2279,ICICI Prudential FMP series 37 - 3 Mths Plan A
20,2369,ICICI Prudential FMP series 37 - 3 Mths Plan B
20,2324,ICICI Prudential FMP series 37 - 3 Mths Plus Plan A
20,2443,ICICI Prudential FMP series 37 - 3 Mths Plus Plan B
20,2481,ICICI Prudential FMP series 38 - 1 Year Plan A
20,2685,ICICI Prudential FMP series 38 - 1 Year Plan B
20,2940,ICICI Prudential FMP series 38 - 1 Year Plan C
20,2949,ICICI Prudential FMP series 38 - 1 Year Plan D
20,2686,ICICI Prudential FMP series 38 - 2 Years Plan
20,2446,ICICI Prudential FMP series 38 - 3 Mths Plan A
20,2503,ICICI Prudential FMP series 38 - 3 Mths Plan B
20,2538,ICICI Prudential FMP series 38 - 3 Mths Plan C
20,2641,ICICI Prudential FMP series 38 - 3 Mths Plan D
20,3101,ICICI Prudential FMP series 39 - 1 Mths Plan A
20,3083,ICICI Prudential FMP series 39 - 16 Weeks Plan A
20,2900,ICICI Prudential FMP series 39 - 18 Mths Plan A
20,2910,ICICI Prudential FMP series 39 - 18 Mths Plan B
20,2725,ICICI Prudential FMP series 39 - 24 Mths Plan B
20,2766,ICICI Prudential FMP series 39 - 3 Mths Plan A
20,3116,ICICI Prudential FMP series 39 - 3 Mths Plan B
20,3117,ICICI Prudential FMP series 39 - 3 Mths Plan C
20,3017,ICICI Prudential FMP series 39 - 6 Mths Plan A
20,3184,ICICI Prudential FMP series 41 - 14 Mths Plan
20,3207,ICICI Prudential FMP series 41 - 15 Mths Plan
20,3092,ICICI Prudential FMP series 41 - 16 Mths Plan
20,2981,ICICI Prudential FMP series 41 - 17 Mths Plan
20,2938,ICICI Prudential FMP series 41 - 18 Mths Plan
20,2886,ICICI Prudential FMP series 41 - 19 Mths Plan
20,3057,ICICI Prudential FMP series 42 - 13 Months Plan A
20,3104,ICICI Prudential FMP series 42 - 13 Months Plan B
20,3114,ICICI Prudential FMP series 42 - 13 Months Plan C
20,3413,ICICI Prudential FMP series 42 - 13 Months Plan D
20,3121,ICICI Prudential FMP series 42 - 16 Mths Plan
20,3082,ICICI Prudential FMP series 42 - 17 Mths Plan
20,3056,ICICI Prudential FMP series 42 - 18 Mths Plan
20,3208,ICICI Prudential FMP series 42 - 3 Mths Plan A
20,3298,ICICI Prudential FMP series 42 - 3 Mths Plan B
20,3315,ICICI Prudential FMP series 42 - 3 Mths Plan C
20,3285,ICICI Prudential FMP series 43 - 13 Months Plan A
20,3299,ICICI Prudential FMP series 43 - 13 Months Plan B
20,3300,ICICI Prudential FMP series 43 - 13 Months Plan C
